,
01_prenom,02_genre
keturah,f
kevan,m
Kevin,m
Kévin,m
kevork,m
Keyla,f
keysha,f
kezia,f
keziah,f
kgosi,m
Khadidiatou,f
Khadidja,f
khadiga,f
Khadija,f
Khady,f
khajag,m
khaleel,m
khalid,m
khalida,f
khalifa,m
Khalil,m
khalilah,f
khaliq,m
khamisi,m
khara,f
khatijah,f
khayrat,m
khayri,m
khayriyya,f
khayyam,m
khloe,f
khordad,m
khorshed,"m,f"
khurshid,"m,f"
khwaja,m
kian,m
kiana,f
Kiara,f
kiaran,m
kiarra,f
kibwe,m
kichiro,m
kiefer,m
kielo,f
kiera,f
kieran,m
kieron,m
kierra,f
kiersten,f
kiku,f
kiley,f
Kilian,m
kilie,f
Killian,m
Kilyan,m
Kim,f
kim (1),f
kim (2),m
kim (3),f
kimball,m
kimberlee,f
kimberleigh,f
kimberley,"f,m"
Kimberly,f
kimiko,f
kimmy,f
kimo,m
kin,f
kinborough,f
king,m
kinga,f
kinge,f
kingsley,"m,f"
kip,m
kipling,m
kira,f
kirabo,"m,f"
kiran,m
kirby,m
kiri,f
kiril,m
kirill,m
kirk,m
kirsa,f
kirsi,f
kirsteen,f
kirsten,f
kirstie,f
kirstin,f
kirsty,f
kisecawchuck,m
kisha,f
kishan,m
kishen,m
kishore,m
kishori,f
kistna,m
kit,"m,f"
kitty,f
kiyoko,f
kiyoshi,m
kizzie,f
kizzy,f
kjeld,m
kjell,m
kjellfrid,f
kjerstin,f
kjetil,m
klaas,m
klaes,m
Klara,f
klára,f
klaudia,f
klaus,m
klava,f
klavdija,f
klavdiya,f
kleitos,m
klemen,m
klemens,m
klementyna,f
kliment,m
klio,f
klotild,f
klytië,f
knud,m
knut,m
knute,m
kobe,m
kobina,m
kodey,m
kody,m
koen,m
koenraad,m
kofi,m
kohaku,f
kohar,f
kohinoor,f
kojo,m
kolab,f
kolby,m
kole,m
kolleen,f
kolman,m
kolour,f
kolya,m
kondrat,m
konnor,m
konrad,m
konrád,m
konstantin,m
konstantinos,m
konstantyn,m
koos,m
koppel,m
kora,f
korbin,m
korbinian,m
körbl,m
korë,f
korey,m
korina,f
korinna,f
kornel,m
kornél,m
kornelia,f
kornélia,f
korrine,f
kort,m
kortney,"f,m"
kory,m
kostandin,m
kostya,m
kourtney,"f,m"
kreindel,f
kresten,m
kreszentia,f
kreszenz,f
kriemhild,f
kriemhilde,f
krikor,m
krimhilde,f
kris,"f,m"
krishna,m
krista,f
kristal,f
kristaps,m
kristeen,f
kristel,f
kristen (1),m
kristen (2),f
krister,m
kristi,f
kristia,f
kristian,"m,f"
kristie,f
kristiina,f
kristin,f
kristina,f
kristine,f
kristjan,m
kristján,m
kristjana,f
kristóf,m
kristoffer,m
kristopher,m
kristy,f
kristyna,f
krisztián,m
krisztina,f
krysia,f
krystal,f
krystina,f
krystine,f
krystle,f
krystof,m
krystyn,m
krystyna,f
krzys,m
krzysztof,m
ksawery,m
ksenia,f
ksenija,f
kseniya,f
kshitij,f
kuba,m
kudret,m
kukka,f
kumar,m
kumari,f
kumiko,f
kun,m
kunal,m
kunegunda,f
kunibert,m
kunigonde,f
kunigunde,f
kuno,m
kunthea,f
kunto,f
kuro,m
kurt,m
kurtis,m
kustaa,m
kuzma,m
kwabena,m
kwadwo,m
kwaku,m
kwame,m
kwasi,m
kweku,m
kwesi,m
Kyan,m
kyla,f
Kyle,m
kylee,f
kyleigh,f
kyler,"m,f"
Kylian,m
Kyliann,m
kylie,f
Kyllian,m
kyllikki,f
kym,f
kynaston,m
kyösti,m
kyra,f
kyran,m
kyriake,f
kyriaki,f
kyriakos,m
kyros,m
kyung-soon,f
laban,m
labhrainn,m
labhrás,m
lacey,"f,m"
lachie,m
lachina,f
lachlan,m
lachtna,m
lacy,"f,m"
ladislao,m
ladislas,m
ladislaus,m
ladislav,m
Ladji,m
ladonna,f
laelia,f
lærke,f
Laetitia,f
Laëtitia,f
lagina,f
lahja,f
Lahna,f
laia,f
laila,f
laima,f
laird,m
lajos,m
lake,m
lakeisha,f
lakeshia,f
lakisha,f
lakshman,m
lakshmi,f
lal,m
lala,f
lalage,f
lalawethika,m
laleh,f
Lalie,f
lalit,f
lalita,f
lalla,f
lallie,f
lally,f
lalo,m
lambert,m
lamech,m
Lamia,f
Lamine,m
lamis,f
lammert,m
lamont,m
lamprecht,m
lamya,f
lan,f
Lana,f
lance,m
Lancelot,m
landon,m
lane,m
lanford,m
lành,m
lani,f
lanny,m
lanty,m
lanzo,m
laocadia,f
laoise,f
Lara,f
lára,f
laraine,f
lareyna,f
lari,f
larisa,f
larissa,f
lark,f
larkin,m
larrie,m
larry,m
lars,m
lárus,m
laryn,f
lashawn,"f,m"
lashonda,f
Lassana,m
lasse,m
lassi,m
Laszlo,m
lászló,m
lata,f
latanya,f
latasha,f
lateefah,f
latif,m
Latifa,f
latifah,f
latisha,f
latonya,f
latoya,f
launce,m
launo,m
Laura,f
lauraine,f
Laure,f
laureen,f
laurel,f
laurelle,f
Lauren,f
laurena,f
Laurence,f
laurence (1),m
laurence (2),f
laurencia,f
laurenço,m
laurene,f
Laurène,f
laurens,m
Laurent,m
laurentia,f
laurentine,f
laurentiu,m
laurentius,m
lauressa,f
lauretta,f
laurette,f
lauri,m
Lauriane,f
laurie,f
laurinda,f
Laurine,f
laurissa,f
laurita,f
laurits,m
lauritz,m
lauro,m
Lauryn,f
lavena,f
lavender,f
lavern,"f,m"
laverna,f
laverne,"f,m"
lavina,f
lavinia,f
lavone,f
lavonne,f
lavra,f
lavrenti,m
lavrentios,m
lawahiz,f
lawanda,f
lawrence,m
lawrie,f
lawson,m
laxman,m
laxmi,f
Layana,f
Layanah,f
Layla,f
layton,m
laz,m
Lazar,m
lázár,m
Lazare,m
lazarus,m
lazer,m
lazzaro,m
Lea,f
Léa,f
leachlainn,m
leah,f
léan,f
Leana,f
Léana,f
leander,m
leandra,f
Leandre,m
léandre,m
Leandro,m
Leane,f
leann,f
leanna,f
Leanne,f
leanora,f
leatrice,f
leberecht,m
lech,m
lecia,f
leda,f
lee,"m,f"
leeann,f
leeba,f
leela,f
Leelou,f
leesa,f
leevi,m
lefteris,m
legolas,m
lehi,m
Lehna,f
leia,f
leif,m
leigh,f
leighton,"m,f"
Leila,f
Leïla,f
leilah,f
leilani,f
Leïna,f
leith,m
lela,f
leland,m
lelia,f
lemmy,m
lemoine,m
lempi,f
lemuel,m
len,m
Lena,f
Léna,f
lenard,m
lene,f
Leni,f
lennard,m
lennart,m
lennie,m
lennon,m
lennox,m
Lenny,m
lenora,f
lenore,f
lenox,m
lenuta,f
Leny,m
lenz,m
Leo,m
Léo,m
Leo-Paul,m
leocadia,f
leocadio,m
leofric,m
leofwine,m
leokadia,f
leola,f
leolin,m
Leon,m
léon,m
leona,f
Leonard,m
léonard,m
Leonardo,m
léonce,m
leoncio,m
leone (1),m
leone (2),f
leonhard,m
leonid,m
leonidas,m
Leonie,f
Léonie,f
leonius,m
léonne,f
Leonor,f
leonora,f
Leonore,f
leonti,m
leontina,f
Leontine,f
léontine,f
leontius,m
leonty,m
leontyne,f
leonzio,m
Leopold,m
Léopold,m
Leopoldine,f
leopoldo,m
leos,m
leroi,m
leroy,m
les,m
lesedi,f
lesia,f
lesleigh,f
lesley,"f,m"
Leslie,f
lesly,"f,m"
lessie,f
lester,m
leszek,m
leta,f
letha,f
Leticia,f
letitia,f
letizia,f
leto,f
lettice,f
lettie,f
letty,f
lev,m
Levana,f
levent,m
Levi,m
Lévi,m
levon,m
lew,m
lewella,f
lewin,m
lewis,m
lex,m
lexa,f
lexi,f
lexia,f
lexie,f
lexine,f
lexus,f
lexy,f
Leyla,f
Leyna,f
leyton,m
li,"m,f"
Lia,f
líadan,f
Liam,m
Liana,f
liane,f
lianne,f
libby,f
liber,m
liberatore,m
liberius,m
liberty,f
libitina,f
libor,m
liboria,f
liborio,m
lida,f
liddy,f
lidia,f
lidiya,f
lieber,m
lien,f
liesa,f
liesbeth,f
liese,f
liesel,f
lieselotte,f
liesje,f
liesl,f
ligeia,f
ligia,f
liisa,f
lijsbeth,f
Lila,f
lilac,f
Lilas,f
lilavati,f
líle,f
lileas,f
Lili,f
Lili-Rose,f
Lilia,f
Lilian,m
Liliana,f
Liliane,f
lilias,f
Lilie,f
lilith,f
lilja,f
lillian,f
lillias,f
lillie,f
Lilly,f
lilo,f
Lilou,f
Lilwenn,f
Lily,f
Lily-Rose,f
Lilya,f
lim,"m,f"
lin,"m,f"
Lina,f
lina (1),f
lina (2),f
linas,m
lincoln,m
Linda,f
linden,f
lindon,m
Lindsay,f
lindsey,"f,m"
lindsie,"f,m"
lindy,f
Line,f
linette,f
linford,m
ling,f
linh,f
linnaea,f
linnéa,f
linnet,f
linnette,f
linnie,f
Lino,m
Linoï,f
linos,m
Linoy,f
linsay,"f,m"
linsey,"f,m"
linton,m
linus,m
linwood,m
linzi,f
Lionel,m
Lior,m
Liora,f
liouba,f
lir,m
liron,"m,f"
Lirone,m
lis,f
Lisa,f
Lisandro,m
lisanne,f
lisbet,f
lisbeth,f
Lise,f
lisette,f
lisha,f
Lison,f
lissa,f
lita,f
Lital,f
Liv,f
Livia,f
livia (1),f
livia (2),f
liviana,f
Livio,m
liviu,m
livius,m
livvy,f
livy,m
Liya,f
Liyah,f
Liz,f
Liza,f
lizaveta,f
lizbeth,f
lizette,f
lizolet,f
Lizza,f
lizzie,f
lizzy,f
ljubomir,m
lleu,m
lleulu,f
llew,m
llewella,f
llewellyn,m
llewelyn,m
Lliory,m
llora,f
llorenç,m
lloyd,m
lluc,m
lluis,m
llyr,m
llywellyn,m
llywelyn,m
Loan,m
Loane,f
lochan,m
lochlainn,m
lochlann,m
lockie,m
lodewijk,m
lodovico,m
Logan,m
Lohan,m
loic,m
Loïc,m
lois,f
Loïs,m
Loïse,f
loki,m
Lola,f
lolicia,f
lolita,f
lomán,m
lommán,m
lon,m
lonán,m
london,"m,f"
lone,f
lonnie,m
lonny,m
lope,m
lora,f
loraine,f
lorainne,f
lóránd,m
lóránt,m
lorayne,f
lorcán,m
lorccán,m
lore,f
loredana,f
loreen,f
lorelei,f
lorelle,f
loren,"f,m"
Lorena,f
lorencio,m
lorene,f
lorens,m
lorenz,m
lorenza,f
Lorenzo,m
loreto,f
loretta,f
lorette,f
lori,f
lorie,f
lorin,m
lõrinc,m
lorinda,f
Loris,m
lorita,f
lorn,m
lorna,f
lorne,m
Lorraine,f
lorri,f
lorrie,f
lorrin,m
lothair,m
lothaire,m
lothar,m
lothario,m
lotta,f
lotte,f
lottie,f
lotus,f
Lou,m
Lou-Ann,f
Lou-Anne,f
Louane,f
Louann,f
Louay,m
Loubna,f
Louca,m
louella,f
louie,m
Louis,m
Louis-Marie,f
Louisa,f
Louise,f
Louison,m
louiza,f
Louka,m
Loula,f
Louna,f
Lounis,m
Loup,m
lourdes,f
love,f
lovel,m
lovell,m
loviisa,f
lovisa,f
lovise,f
lowell,m
lowri,f
loyd,m
luana,f
luann,f
luanna,f
luanne,f
luba,f
luben,m
Lubin,m
lubna,f
lubomierz,m
lubomir,m
Luc,m
Luca,m
luca (1),m
luca (2),f
Lucas,m
lúcás,m
lucasta,f
Luce,f
lucetta,f
luchjo,m
Lucia,f
lucía,f
lúcia,f
lucian,m
luciana,f
luciano,m
Lucie,f
Lucien,m
lucienne,f
lucifer,m
Lucile,f
lucilla,f
Lucille,f
lucina,f
lucinda,f
lucinde,f
lucine,f
lucio,m
lucius,m
lucjan,m
lucky,m
lucrece,f
lucretia,f
lucrezia,f
Lucy,f
ludger,m
Ludivine,f
Ludmila,f
ludmilla,f
ludo,m
Ludovic,m
ludovica,f
ludoviko,m
ludvig,m
ludvik,m
lúðvík,m
ludwig,m
ludwik,m
luella,f
lugh,m
lughaidh,m
lugus,m
Luigi,m
luigina,f
luigino,m
Luis,m
Luisa,f
luise,f
luíseach,f
luitgard,f
luitger,m
luitpold,m
luiz,m
lujayn,f
lujza,f
Luka,m
lukács,m
Lukas,m
Luke,m
luksa,f
Lula,f
lulu,f
luminita,f
lumusi,f
Luna,f
luned,f
lunete,f
lupe,f
lupita,f
lurdes,f
lure,f
lutfi,m
lutgard,f
lutgardis,f
luther,m
lutz,m
luuk,m
luukas,m
luvenia,f
luvinia,f
lux,f
Luz,f
luzia,f
Lya,f
lyall,"m,f"
Lyam,m
Lyana,f
lycurgus,m
lyda,f
Lydia,f
Lydie,f
Lyes,m
Lyla,f
lyle,m
Lylia,f
Lylou,f
lyn,f
Lyna,f
lynda,f
lyndi,f
lyndon,m
lyndsay,"f,m"
lyndsea,f
lyndsey,"f,m"
Lyne,f
lynette,f
Lynn,f
lynna,f
lynne,"f,m"
lynnette,f
lynsay,f
lynsey,f
lynton,m
lynwood,m
lyov,m
lyra,f
lyric,f
lysander,m
lysandra,f
lysette,f
lysimachus,m
lysistrata,f
lyssa,f
lyuba,f
lyubov,f
lyudmila,f
lyudmyla,f
lyydia,f
lyyti,f
maaike,f
maaria,f
maarit,f
maarja,f
maarten,m
maartje,f
maas,m
maata,f
Maayane,f
mabel,f
mabella,f
mabelle,f
mable,f
mabon,m
macarena,f
macaria,f
macario,m
Maceo,m
macey,"f,m"
machteld,f
macie,"f,m"
maciej,m
mack,m
mackenzie,"m,f"
macsen,m
macy,"f,m"
madai,m
madailéin,f
madalena,f
madalyn,f
mädchen,f
maddalena,f
maddison,f
madelaine,f
Madeleine,f
madelina,f
Madeline,f
madelyn,f
madge,f
madhav,m
madhavi,f
madhu,f
madhukar,m
madhur,f
Madina,f
madison,"m,f"
madisyn,f
madlyn,f
madoc,m
madog,m
madoline,f
madonna,f
mads,m
Mady,f
madyson,f
Mae,f
Maé,m
maegan,f
maeja,f
Mael,m
Maël,m
maeleachlainn,m
Maëlie,f
Maëline,f
Maélis,f
Maëlis,f
Maelle,f
Maëlle,f
Maëly,f
Maëlyne,f
Maelys,f
Maëlys,f
Maeva,f
Maëva,f
maeve,f
mafalda,f
Magali,f
magda,f
magdalen,f
Magdalena,f
magdalene,f
magdalone,f
magdolna,f
maggie,f
magnhild,f
magnolia,f
magnus,m
maha,f
mahala,f
mahalah,m
mahalath,f
mahali,m
mahalia,f
Mahamadou,m
mahatma,m
Mahault,f
Mahaut,f
mahavir,m
Mahdi,m
Mahe,m
Mahé,m
mahendra,m
mahin,f
mahinder,m
mahlah,"f,m"
mahli,m
mahmood,m
Mahmoud,m
mahmud,m
mahomet,m
mahon,m
mahvash,f
Mai,f
Maï,f
Maia,f
Maïa,f
maia (1),f
maia (2),f
maighread,f
maija,f
maike,f
maile,f
Maïly,f
Maïlys,f
Maïmouna,f
Maïna,f
mainchín,m
mainio,m
mair,f
máire,f
mairead,f
mairéad,f
mairenn,f
màiri,f
máirín,f
mairtín,m
mairwen,f
maisie,f
Maïssa,f
Maïssane,f
maite,f
maitiú,m
maitland,m
Maïwenn,f
maja,f
major,m
makaio,m
Makan,m
makari,m
makayla,f
makeda,f
makenna,f
makenzie,f
makram,m
Maksim,m
maksimilian,m
mala,f
malachi,m
malachy,m
malaika,f
Malak,f
malakai,m
malamis,m
malandra,f
malati,f
Malcolm,m
malcom,m
maldwyn,m
maleah,f
Malek,m
maleko,m
malene,f
malgorzata,f
Malia,f
Malick,m
malie,f
Malik,m
Malika,f
malin,f
malina,f
malinda,f
malka,f
mallaidh,f
mallory,"m,f"
mallt,f
Malo,m
Malone,m
malvina,f
malvolio,m
Mamadou,m
mamie,f
Mamoudou,m
Manal,f
Manar,m
manasseh,m
manasses,m
mandeep,m
mandi,f
mandy,f
Manel,f
Manelle,f
manfred,m
manfredo,m
manfried,m
mani,m
Manil,m
manish,m
manjula,f
manjusha,f
manley,m
manlio,m
mannix,m
manny,m
manoel,m
manola,f
manolo,m
Manon,f
mansel,m
mansoor,m
mansur,m
manu,m
Manuel,m
Manuela,f
manus,m
manya,f
maoilios,m
maquinna,m
Mara,f
mara (1),f
mara (2),f
marajha,f
maral,f
maralyn,f
Maram,f
Marc,m
Marc-Antoine,m
Marceau,m
Marcel,m
marcela,f
marceli,m
marcelina,f
marceline,f
marcelino,m
marcella,f
marcelle,f
marcellette,f
marcellin,m
marcelline,f
marcellino,m
marcello,m
marcellus,m
marcelo,m
marci,f
marcia,f
marcie,f
marcin,m
marcio,m
Marco,m
marcos,m
Marcus,m
marcy,f
marduk,m
mared,f
maredudd,m
mareike,f
marek,m
maresol,f
marfa,f
margaid,f
marganita,f
margaret,f
margareta,f
margaréta,f
margarete,f
margarethe,f
margaretta,f
margarid,f
margarida,f
margarita,f
Margaux,f
marge,f
marged,f
margery,f
margh,m
margherita,f
margie,f
margit,f
Margo,f
Margot,f
margrét,f
margrethe,f
Marguerite,f
mari,f
Maria,f
maría,f
mária,f
mariabella,f
mariah,f
Mariam,f
Mariama,f
Mariame,f
mariamne,f
marian (1),f
marian (2),m
marian (3),m
mariana,f
mariangela,f
marianna,f
Marianne,f
marianne (1),f
marianne (2),f
mariano,m
marianus,m
maribel,f
marica,f
Marie,f
Marie-Ange,f
Marie-Justine,f
Marie-Lou,f
marieke,f
mariel,f
mariele,f
mariella,f
marielle,f
Mariem,f
marietta,f
mariette,f
marigold,f
marija,f
marijan,m
marijana,f
marijke,f
marijona,f
marijse,f
marika,f
mariko,f
marilena,f
marilene,f
Marilou,f
marilyn,f
marilynn,f
Marin,m
Marina,f
marinda,f
Marine,f
marino,m
marinus,m
Mario,m
Marion,f
marion (1),f
marion (2),m
maris,f
Marisa,f
marise,f
mariska,f
marisol,f
marissa,f
marit,f
marita,f
maritza,f
Marius,m
mariusz,m
mariya,f
marja,f
marjaana,f
marjan,f
Marjane,f
marjani,f
marje,f
marjeta,f
Marjolaine,f
Marjorie,f
marjory,f
Mark,m
márk,m
markéta,f
marketta,f
markku,m
Marko,m
markus,m
marla,f
marlee,f
marlen,m
marlena,f
Marlene,f
Marley,m
marlin,m
Marlon,m
marlowe,m
marly,m
marlyn,f
marmaduke,m
marna,f
marni,f
Marnie,f
marnie (1),f
marnie (2),f
Marouane,m
Maroussia,f
marquis,m
marquise,m
marquita,f
mars,m
marsaili,f
marsha,f
marshal,m
marshall,m
marshan,f
marta,f
márta,f
märta,f
marten,m
mårten,m
Martha,f
Marthe,f
Martial,m
martie,m
martijn,m
Martin,m
martín,m
martina,f
martine,f
martinho,m
martino,m
martirio,f
martita,f
márton,m
martta,f
martti,m
mártuska,f
marty,m
martyn,m
martyna,f
marva,f
Marvin,m
marvyn,m
Marwa,f
Marwan,m
Marwane,m
Marwen,f
mary,f
marya,f
Maryam,f
maryann,f
maryanne,f
Marylou,f
marylyn,f
Maryse,f
maryvonne,f
marzena,f
marzio,m
mas'ud,m
masego,f
masha,f
mason,m
masood,m
massimiliano,m
massimo,m
Massinissa,m
masterman,m
masuyo,m
mat,m
máté,m
matej,m
Mateja,m
Mateo,m
mateus,m
Mateusz,m
Matheo,m
Mathéo,m
matheus,m
mathew,m
Mathias,m
Mathieu,m
Mathilda,f
Mathilde,f
Mathis,m
mathúin,m
Mathurin,m
Mathys,m
Matias,m
matija,m
matild,f
Matilda,f
Matilde,f
Matis,m
Matisse,m
matjaz,m
matleena,f
matrona,f
matryona,f
mats,m
Matt,m
Matteo,m
Mattéo,m
Mattheo,m
Matthew,m
Matthias,m
Matthieu,m
Matthis,m
matti,m
Mattia,m
mattie,"f,m"
mattithyahu,m
matty,m
matvei,m
mátyás,m
matylda,f
Matys,m
Maud,f
Maude,f
maudie,f
mauno,m
maura (1),f
maura (2),f
Maureen,f
maurene,f
mauri,m
maurice,m
mauricio,m
maurine,f
maurizio,m
mauro,m
maurus,m
mave,f
maverick,m
mavis,f
mavourneen,f
mavreena,f
Max,m
Maxence,m
maxene,f
Maxens,m
Maxim,m
Maxime,m
maximiano,m
Maximilian,m
Maximilien,m
maximilienne,f
maximillian,m
maximino,m
maximo,m
maximus,m
Maxine,f
maxwell,m
May,f
Maya,f
maya (1),f
maya (2),f
Mayane,f
Mayar,f
maybelle,f
maybelline,f
Mayeul,m
mayim,f
Mayline,f
Maylis,f
mayme,f
maynard,m
maynerd,m
mayra,f
mayson,m
Mayssa,f
mayte,f
mazin,m
mckayla,f
mckenna,f
mckenzie,"m,f"
méabh,f
meadhbh,f
meadow,f
meagan,f
meaghan,f
meallán,m
meave,f
meaveen,f
mechteld,f
mechtilde,f
medb,f
medea,f
media,f
medusa,f
meena,f
meera,f
mefodi,m
meg,f
megan,f
meghan,f
mehalia,f
Mehdi,m
mehetabel,f
mehitabel,f
mehmed,m
mehmet,m
mehmud,m
mehrdad,m
mei,f
meical,m
meike,f
meinard,m
meinhard,m
meinir,f
meinrad,m
meinwen,f
meir,m
meirion,m
meiriona,f
Meïssa,f
mel,"m,f"
melaina,f
melania,f
Melanie,f
Mélanie,f
melany,f
melba,f
Melchior,m
melchiorre,m
melchor,m
mele,f
melek (1),m
melek (2),f
melesina,f
melete,f
Melia,f
melia (1),f
melia (2),f
melicent,f
Melina,f
Melinda,f
Meline,f
Méline,f
meliora,f
melisa,f
Melissa,f
Mélissa,f
melita,f
melitta,f
mellan,m
melle,f
Mellina,f
mellony,f
Melodie,f
Melody,f
melor,m
melpomene,f
Melusine,f
melva,f
Melvil,m
melville,m
Melvin,m
Melvyn,m
melyssa,f
menachem,m
Menahem,m
menashe,m
Mendel,m
menelaus,m
menes,m
menno,m
menuha,f
meraud,f
mercedes,f
mercia,f
mercury,m
mercy,f
meredith,"m,f"
mererid,f
merete,f
merfyn,m
Meriam,f
merideth,f
meriel,f
Meriem,f
merilyn,f
merita,f
meriwether,"m,f"
merla,f
merle,"f,m"
merletta,f
Merlin,m
merlyn,"m,f"
merrick,m
merrill,"m,f"
merrilyn,f
merrion,m
merritt,"m,f"
merry,f
merten,m
merton,m
merv,m
mervin,m
mervyn,m
Merwan,m
Meryam,f
Meryem,f
Meryl,f
meshach,m
meshulam,m
meshullam,m
meta,f
methoataske,f
methodius,m
methuselah,m
metin,m
metody,m
mette,f
meuric,m
meurig,m
meyer,m
mhairi,f
Mia,f
mica,f
micaela,f
micah,m
micaiah,"m,f"
micajah,m
Michael,m
Michaël,m
michaela,f
michal (1),m
michal (2),f
michalina,f
michayla,f
micheal,m
mícheál,m
mìcheal,m
micheil,m
Michel,m
michela,f
michelangela,f
michelangelo,m
michele,m
michèle,f
michelina,f
Micheline,f
Michelle,f
michelyne,f
michi,f
michiel,m
michiko,f
michjo,m
mick,m
Mickael,m
Mickaël,m
mickey,m
mictlantecuhtli,m
midas,m
midge,f
midori,f
mieczyslaw,m
mieke,f
miela,f
mieszko,m
mignon,f
Miguel,m
miguela,f
miha,m
mihael,m
mihaela,f
mihai,m
mihaita,m
mihajlo,m
mihály,m
mihammad,m
mihangel,m
mihhaelo,m
miia,f
miina,f
Mika,m
mikael,m
mikaela,f
Mikail,m
Mikaïl,m
mikala,m
mikayla,f
Mike,m
mikel,m
mikelo,m
mikhail,m
mikhaila,f
mikhailo,m
miki,f
mikkel,m
mikko,m
miklós,m
mikolaj,m
mikolás,m
miksa,m
mikula,m
mikulás,m
Mila,f
milada,f
milagros,f
Milan,m
milana,f
milburga,f
milburn,m
mildred,f
Milena,f
miles,m
milford,m
Milhan,m
Milla,f
millard,m
millicent,f
millie,f
Milo,m
milogost,m
milos,m
miloslav,m
miloslava,f
miloslaw,m
milosz,m
miltiades,m
milton,m
mimi,f
Mina,f
minako,f
mindy,f
minerva,f
ming,"m,f"
Minh,m
minna,f
minnie,f
minoru,m
minta,f
minty,f
miquel,m
Mira,f
mirabella,f
mirabelle,f
miracle,f
miranda,f
mircea,m
mireia,f
mireille,f
mireio,f
mirela,f
mirele,f
mirella,f
mirembe,f
miren,f
miriam,f
mirinda,f
mirja,f
mirjam,f
mirjami,f
mirko,m
mirna,f
miroslav,m
miroslava,f
miroslaw,m
miroslawa,f
miruna,f
mirza,m
mis'id,m
misha,"m,f"
misi,m
miska,m
missie,f
misti,f
misty,f
mitch,m
mitchell,m
mithra,m
mitica,m
mitsuko,f
mitxel,m
mitya,m
mitzi,f
Miya,f
miyako,f
mnason,m
mneme,f
mo,"f,m"
moa,f
moana,"f,m"
Moche,m
modest,m
modesta,f
modeste,m
modestine,m
modesto,m
modestus,m
modesty,f
Modibo,m
Mody,m
modya,m
mogens,m
Mohamed,m
Mohamed-Ali,m
Mohamed-Amine,m
Mohammad,m
Mohammed,m
mohan,m
mohana,f
mohandas,m
mohinder,m
mohini,f
moira,f
Moïra,f
moirrey,f
Moïse,m
moisés,m
moishe,m
mojisola,f
mokosh,f
mollie,f
molly,f
Mona,f
mona (1),f
mona (2),f
mona (3),f
monat,f
monday,f
monet,m
mongkut,m
Monica,f
mónica,f
monifa,f
monika,f
mónika,f
Monique,f
monna,f
monroe,m
monserrat,f
monta,f
montague,m
montana,f
monte,m
montgomery,m
montserrat,f
monty,m
mór,f
mora,f
morag,f
morana,f
moray,m
morcant,f
mordecai,m
mordechai,m
mordikai,m
moreen,f
morgaine,f
Morgan,m
morgana,f
Morgane,f
moriah,f
móric,m
moricz,m
moriko,f
moritz,m
morley,m
morna,f
morpheus,m
morrigan,f
mórríghan,f
morris,m
mort,m
morten,m
mortimer,m
morton,m
morty,m
morven,f
morwenna,f
Mory,m
mose,m
moses,m
moshe,m
mosi,m
moss,m
mostafa,m
mostyn,m
motel,m
motke,m
motya,"m,f"
Mouctar,m
Mouhamadou,m
Mouhamed,m
Moussa,m
Moustafa,m
Moustapha,m
moyna,f
moyra,f
mozes,m
mózes,m
mscislaw,m
mstislav,m
mu,"m,f"
mu'tasim,m
muadhnait,f
müge,f
Muhammad,m
muhammed,m
muhsin,m
muhsina,f
muir,m
muireadhach,m
muireall,f
muireann,f
muirenn,f
muirgen,f
muirgheal,f
muirín,f
muiris,m
muirne,f
mukesh,m
mukhtar,m
mukul,m
muna,f
munashe,"m,f"
mungo,m
munir,m
munira,f
munro,m
munroe,m
murali,m
murchadh,m
murdag,f
murdo,m
murdoch,m
muriel,f
murphy,"m,f"
murray,m
murrough,m
murtagh,m
mus'ad,m
musa,m
muscowequan,m
mustafa,m
Mustapha,m
mwanajuma,f
Mya,f
myf,f
myfanwy,f
myghal,m
mykhailo,m
mykhaylo,m
mykola,m
mykolas,m
Myla,f
Mylan,m
myles,m
myra,f
myranda,f
myrddin,m
Myriam,f
myrna,f
myron,m
myrrine,f
myrtie,f
Myrtille,f
myrtle,f
mysie,f
na'im,m
na'ima,f
naamah,f
Nabil,m
Nacer,m
nacho,m
nacio,m
Nada,f
Nadège,f
nadejda,f
nader,m
nadezhda,f
Nadia,f
nadia (1),f
nadia (2),f
nadim,m
Nadine,f
Nadir,m
nadira,f
nadja,f
nadra,f
nadya (1),f
nadya (2),f
nadzeija,f
Nael,m
Naël,m
Naëlle,f
nagendra,m
nagi,m
nagib,m
nahal,f
naheed,f
Nahel,m
Nahil,m
Nahla,f
nahor,m
nahum,m
Naïa,f
nail,m
Naïl,m
naila,f
Naïla,f
Naïm,m
Naïma,f
nainsí,f
Naïs,f
naitik,m
naji,m
najib,m
nakato,f
Nala,f
nalani,f
naldo,m
nan,f
nana,f
nanaea,f
nanaia,f
nanashi,"m,f"
nancy,f
nanda,m
nandag,f
nándor,m
nandy,m
nanette,f
nanna,f
nannie,f
nanook,m
Nans,m
nanuk,m
naoise,m
naoko,f
naomh,f
naomhán,m
Naomi,f
naomi (1),f
naomi (2),f
Naomie,f
naphtali,m
napier,m
napoleon,m
narayan,m
narca,f
narcisa,f
narciso,m
narcissa,f
narcisse,m
narcissus,m
narelle,f
narendra,m
narinder,m
nasim,f
nasir,m
nasira,f
Nassim,m
nastasia,f
nastya,f
nat,m
Natacha,f
natale,f
natalee,f
Natalia,f
natália,f
natalie,f
natalya,f
natan,m
natanaele,m
natasa,f
Natasha,f
